N,P,K,temperature,humidity,ph,rainfall,label
29,63,17,30.02629908,67.88811637,7.26154329,2.617033321,blackgram
59,63,18,31.65531175,60.13263713,6.52669158,2.625628642,blackgram
29,70,15,30.33499674,63.54718862,6.872594461,2.919960283,blackgram
58,73,16,33.36984395,65.67718163,6.874142175,2.554928145,blackgram
55,77,22,31.4345059,62.99303471,7.76061831,2.550256484,blackgram
42,79,23,27.71678273,63.29103387,6.781841984,2.69941259,blackgram
44,77,21,32.63918668,61.3009051,7.326980454,2.434596908,blackgram
38,62,25,32.7477393,67.77954584,7.453975408,2.495190726,blackgram
32,76,15,28.05153602,63.49802189,7.604110177,1.707006054,lentil
13,61,22,19.44084326,63.27771461,7.728832424,1.843752015,lentil
38,60,20,29.84823072,60.63872613,7.491217102,1.842697872,lentil
11,74,17,21.36383757,69.92375891,6.633864582,1.836034902,lentil
37,71,16,26.28663931,68.51966729,7.324863481,1.816469688,lentil
29,71,18,22.17499963,62.13873825,6.410441476,2.104969521,lentil
2,72,18,26.57597546,60.97876599,7.836719564,2.0035869,lentil
6,59,21,26.58972517,66.14007674,6.139215944,2.004328529,lentil
13,64,20,19.1345771,62.57526895,6.590571088,1.435805894,lentil
8,58,17,28.75273118,69.15640149,7.286049978,1.384026052,lentil
6,77,20,25.78746268,60.2816298,6.058306161,1.934778416,lentil
2,75,22,23.89271875,61.78779413,6.658605362,2.069185083,lentil
3,69,23,28.67408774,63.18832976,7.299360767,1.691345916,lentil
27,80,24,28.42062847,61.77336343,7.815210661,1.93006567,lentil
39,78,15,21.35499456,62.60136323,5.925391795,1.644968439,lentil
40,79,17,21.12695586,63.18738532,6.403683619,1.524344277,lentil
37,62,22,24.02037872,61.62313345,7.397546271,1.959882905,lentil
31,60,24,25.40474421,65.8567539,7.722335992,2.044117034,lentil
22,67,22,29.03017561,64.49166566,7.475926645,2.162967602,lentil
3,78,18,20.21368219,68.65257685,6.887130053,2.003831885,lentil
4,80,16,29.19585548,68.01965728,7.441976825,1.769000752,lentil
13,61,24,18.29783597,69.6897615,7.629910253,1.944532078,lentil
12,66,20,27.41434987,63.41785982,7.336117221,1.749282497,lentil
4,61,21,24.84063998,60.09116626,6.75020529,1.92038991,lentil
9,60,21,29.94413861,67.31323084,7.52178027,1.589414854,lentil
18,66,22,25.87990287,67.55109024,6.347379185,1.885687096,lentil
32,56,18,20.0467711,65.84395319,7.135251532,1.813123277,lentil
6,72,15,22.99451999,66.70897237,7.670178119,2.145292974,lentil
15,77,20,25.13163619,66.92642362,7.399749291,1.930714787,lentil
0,65,24,28.49584395,62.44616219,7.841496029,2.092335048,lentil
30,79,22,18.28766124,69.48515056,6.254216611,1.913562771,lentil
3,63,16,24.38041875,61.18458224,6.868881708,2.092104998,lentil
2,78,23,21.31852148,66.43934593,7.320514721,1.788431812,lentil
10,78,18,18.54141834,62.70637578,6.296976913,1.735362104,lentil
14,67,25,25.28710601,60.85993533,7.241151936,1.94384645,lentil
39,65,23,25.43459777,69.12613376,7.685959305,1.615229498,lentil
19,72,15,28.83600962,69.76112921,6.890760124,1.735654546,lentil
18,57,21,27.37659643,63.93927841,6.155915975,1.947784163,lentil
31,58,15,28.31886863,60.19461399,6.167855382,1.786031989,lentil
28,58,25,27.4818649,62.04814951,6.861640036,1.488631486,lentil
5,65,19,18.28072173,68.10365387,6.978361689,1.921359561,lentil
16,65,19,27.61204997,69.29786244,7.043160241,1.682037167,lentil
34,65,19,23.43974653,63.22011726,5.94239222,1.787510747,lentil
14,69,19,20.95628486,63.68128841,7.239455147,2.062945358,lentil
22,55,16,23.7937153,68.03209183,6.516317561,1.958237046,lentil
24,61,17,22.6371424,65.44544859,6.233269045,1.508035857,lentil
2,79,15,21.53577883,65.47227704,7.505283615,1.407522674,lentil
26,63,17,29.87854588,65.73085206,6.950300686,1.769942828,lentil
27,61,15,25.2653291,67.10004577,6.958054839,1.903126452,lentil
24,70,16,25.17885316,68.93307305,6.54803469,1.379324729,lentil
13,74,25,24.12192608,61.09533545,6.461618577,1.741586333,lentil
6,64,23,23.33565221,67.40460704,7.065264073,1.424676662,lentil
12,58,23,21.74600081,63.39503184,6.765091462,1.985553577,lentil
32,79,22,27.60195453,63.46170674,5.91645379,2.140871732,lentil
6,68,18,24.388717,62.50453062,6.711341147,1.860650588,lentil
10,79,20,24.98287462,66.895409,6.379881442,1.504476602,lentil
38,77,22,28.234829,69.3159965,6.313284268,1.392453316,lentil
17,74,17,26.03026959,69.55863145,7.393210848,1.461179449,lentil
26,68,24,28.04849594,64.07691942,7.504930973,1.462923215,lentil
23,75,17,24.87425505,64.00213929,7.198076286,1.900841528,lentil
32,78,22,23.97081395,62.35557553,7.007037515,2.102718917,lentil
19,79,19,20.06003985,67.76252583,6.677262562,1.688783093,lentil
22,60,18,19.59221047,61.28633405,6.74398035,1.644507453,lentil
28,69,16,29.77013109,66.29327012,6.547361618,1.405383519,lentil
1,67,21,27.52135365,60.53657684,6.551577598,1.892319412,lentil
12,67,23,25.62896213,63.14909763,6.585020303,1.79121417,lentil
36,67,20,20.39078312,60.47528931,6.924042372,2.099019123,lentil
28,70,21,25.39038396,60.4989659,7.437373666,1.542667128,lentil
12,71,19,24.91079638,60.71367427,7.142611056,1.661315117,lentil
22,68,16,27.70496805,63.20915034,7.74672376,1.474866428,lentil
26,66,22,18.06486101,65.1034354,6.300479414,2.029497175,lentil
16,65,16,18.13027797,62.45851612,6.078724107,1.992631972,lentil
14,59,22,23.82723528,67.89815262,6.76660668,1.846742156,lentil
33,59,19,23.19305333,62.74710773,7.641024177,1.950871381,lentil
21,63,17,25.08966129,68.17543102,6.559681838,1.632081346,lentil
0,69,21,25.86928193,61.88321072,7.072923306,1.444206314,lentil
10,75,17,18.43966037,68.05394959,7.732194788,1.535823676,lentil
30,61,18,27.14911056,67.02664337,6.157782589,2.067249095,lentil
0,74,17,23.33375853,64.50515776,7.240988401,1.850988468,lentil
35,74,22,26.7230014,62.96841833,6.898905799,1.687903503,lentil
7,63,24,19.55750776,64.45268309,6.818681086,2.088452526,lentil
9,56,17,26.13708256,66.7729209,6.261937875,1.830031764,lentil
14,74,15,27.99990346,65.57653373,6.493036868,1.966158687,lentil
14,76,20,29.05941162,62.10652364,7.042474679,1.437052622,lentil
36,65,16,25.71269843,64.1123333,7.692013657,1.975223532,lentil
28,67,21,21.79792649,63.73086065,6.250994223,1.835578828,lentil
28,79,16,24.70626432,60.26854183,6.052184881,2.091512963,lentil
40,61,22,20.94981756,65.8108757,7.002216044,1.741698036,lentil
10,70,19,24.84918386,68.98088448,7.272427638,1.638220687,lentil
12,80,19,21.91041045,65.21662467,5.962001484,1.421343059,lentil
37,77,20,25.93381964,68.70533022,7.080506001,2.008808178,lentil
0,67,22,29.82112112,69.4073209,6.593798387,2.030102788,lentil
7,73,25,27.52185591,63.13215259,7.28805662,1.779858689,lentil
10,56,18,27.99627907,68.6428593,7.32710972,1.81519102,lentil
39,70,15,20.76774783,63.90164154,6.366355781,1.886895874,lentil
26,56,22,23.05276444,60.424786,7.011121216,2.070978448,lentil
9,77,17,21.65845777,63.58337146,6.280725549,1.499078509,lentil
4,59,19,26.25070298,67.62779652,7.621494566,1.606717713,lentil
34,73,15,20.97195263,63.83179889,7.630424083,2.090633027,lentil
33,77,15,23.89736406,66.32102048,7.802212437,1.60414833,lentil
2,24,38,24.55981624,91.63536236,5.922935513,4.408207173,pomegranate
6,18,37,19.65690085,89.93701023,5.937649578,4.253775299,pomegranate
8,26,36,18.78359608,87.4024767,6.804781106,4.036160469,pomegranate
37,18,39,24.1469628,94.5110662,6.424670614,4.339829264,pomegranate
0,27,38,22.44581266,89.90147027,6.738016221,4.306716528,pomegranate
31,25,38,24.96273236,92.40501423,6.497366677,4.307752724,pomegranate
21,21,38,22.5526059,89.3259486,6.327673765,4.129746626,pomegranate
6,30,40,22.77035608,91.45498527,6.36137446,4.211256697,pomegranate
25,27,41,19.20090378,94.27659596,6.923509371,4.253636043,pomegranate
15,11,38,23.12808226,92.68328358,6.630646083,4.306811642,pomegranate
14,5,36,24.92639065,85.19098079,5.832525853,4.124778756,pomegranate
16,10,41,24.77464458,85.63608688,6.738993954,4.163763035,pomegranate
36,7,37,19.8671184,86.35590206,5.782435567,4.264444323,pomegranate
4,20,41,24.26601316,93.7974061,6.537042717,4.115650035,pomegranate
29,22,40,23.62600218,89.73266695,6.145104401,4.23951524,pomegranate
16,15,42,19.67832052,89.08935702,6.890784045,4.273498555,pomegranate
18,27,41,22.36509395,92.30882391,7.175344328,4.126835957,pomegranate
11,18,42,21.57936934,94.88267728,5.938528744,4.049580244,pomegranate
5,15,38,18.26233221,88.16779129,5.709380472,4.254947744,pomegranate
18,23,44,23.71028128,89.61794165,6.184400085,4.159448453,pomegranate
9,8,40,22.48720144,89.9224883,6.553509673,4.396187331,pomegranate
40,27,45,21.6602498,94.79397419,5.885638185,4.426573579,pomegranate
22,23,44,20.13037175,89.31505137,6.143874691,4.226050839,pomegranate
9,16,39,18.41164435,91.11927248,6.101198974,4.141082583,pomegranate
12,29,40,19.68291173,89.75272999,6.594037135,4.381175398,pomegranate
0,17,42,23.20242586,91.19442671,6.859840821,4.295064264,pomegranate
2,21,44,18.92157197,87.31290342,6.56893406,4.047296358,pomegranate
28,6,40,22.10621387,91.34039616,6.769855664,4.207499224,pomegranate
8,23,44,18.47412402,89.68919664,7.130837931,4.270702791,pomegranate
29,16,36,19.81069447,88.92944254,5.740338002,4.049609606,pomegranate
17,18,43,24.4880844,90.83687246,5.843005428,4.062871421,pomegranate
34,21,42,18.75927679,89.93457597,6.648687274,4.370853323,pomegranate
21,23,42,19.54128063,90.29751796,6.902751061,4.109212118,pomegranate
25,17,40,18.91251245,87.74938524,6.608023872,4.381104394,pomegranate
8,25,36,19.91330523,94.95031368,6.828522375,4.09557898,pomegranate
26,18,42,19.72620525,89.64934166,6.910374919,4.260973528,pomegranate
4,19,42,23.83185873,87.84034604,6.306605528,4.378868961,pomegranate
36,24,41,24.94467632,94.25702672,7.009180374,4.089761209,pomegranate
5,24,40,24.692258,93.87030088,6.297907579,4.121005724,pomegranate
19,17,39,24.72485577,85.56083187,6.728599215,4.38105348,pomegranate
39,30,38,20.12644921,87.59629625,6.965156738,4.254550354,pomegranate
5,29,44,21.02432943,93.0569505,5.578095745,4.125381913,pomegranate
4,24,43,22.40423537,88.1508343,7.199504273,4.325571638,pomegranate
38,21,35,20.33691147,89.38003827,5.841367187,4.368713138,pomegranate
37,11,36,24.24779615,85.56033312,6.710143266,4.209511941,pomegranate
9,25,41,24.81530144,91.90842992,5.972714857,4.302572512,pomegranate
29,22,43,19.66329768,87.95158129,5.561851831,4.174727579,pomegranate
5,21,38,22.43377991,90.3396556,6.107054808,4.427547126,pomegranate
22,26,38,22.92052307,85.12912161,6.988035315,4.340306461,pomegranate
4,18,37,22.91843172,85.40695044,7.13147457,4.184321677,pomegranate
21,6,41,24.88244467,89.39686219,7.086947687,4.220282311,pomegranate
29,21,45,23.40981539,93.13277,6.749260456,4.142680091,pomegranate
23,5,44,21.20725375,94.26304717,7.16300467,4.234885055,pomegranate
13,7,43,18.20230419,91.12282162,7.013481515,4.31741722,pomegranate
5,13,37,22.34375696,89.7870345,5.648243649,4.067649898,pomegranate
27,24,41,24.32770134,90.88292835,6.610251186,4.348844327,pomegranate
7,23,35,19.75088482,88.71691157,7.054313823,4.037551319,pomegranate
12,20,39,19.86173586,86.19740917,6.026999326,4.370936728,pomegranate
4,19,43,18.07132963,93.14554876,5.779427402,4.187409539,pomegranate
3,9,45,23.89162561,89.61850203,6.535244251,4.118800079,pomegranate
1,27,36,23.98598756,93.34236582,5.684995235,4.133515039,pomegranate
23,30,44,20.93892916,85.42912869,6.12476108,4.05628322,pomegranate
24,21,42,20.82210727,87.22815682,6.999014379,4.308779268,pomegranate
13,30,37,20.86474944,91.61793636,6.277148771,4.207423764,pomegranate
40,11,44,24.45840036,86.10874614,6.322396027,4.384959421,pomegranate
21,9,40,24.51147697,90.64498715,5.956401828,4.158306906,pomegranate
3,27,44,24.56811204,92.03009222,6.591302797,4.368637378,pomegranate
40,29,42,24.63228709,89.01574455,7.104094929,4.358095213,pomegranate
14,25,40,20.07386547,90.97819712,6.407872061,4.083008091,pomegranate
38,14,37,21.80523051,94.63612858,6.658402594,4.041294669,pomegranate
34,9,36,22.8122645,86.34233767,6.276038961,4.348158634,pomegranate
32,14,37,22.73031253,88.48567856,6.825256236,4.121430091,pomegranate
18,21,35,23.2801227,94.94330457,6.368560522,4.375520063,pomegranate
8,23,38,19.30106297,87.1775172,7.005410734,4.152624374,pomegranate
15,6,41,19.0087067,88.83768149,6.897368477,4.278716449,pomegranate
0,5,36,24.35193812,90.88612388,6.152906502,4.154692323,pomegranate
22,9,44,24.72235539,88.87651295,5.744361602,4.417033531,pomegranate
14,8,43,21.92513945,94.46485312,7.051654924,4.398275654,pomegranate
31,11,45,24.83954414,86.88738076,6.034612928,4.237936106,pomegranate
39,17,45,18.09691127,90.42177379,6.924490731,4.129208268,pomegranate
10,5,42,20.24104904,91.08706822,6.887005997,4.301329661,pomegranate
8,28,38,23.22594,94.42971362,6.8444019,4.161093921,pomegranate
32,13,42,23.50128217,92.97527546,5.786058032,4.197600394,pomegranate
18,9,40,19.44623085,89.02127045,5.627186257,4.179554461,pomegranate
20,27,41,20.51343484,92.51675903,5.700088663,4.353401665,pomegranate
39,25,36,18.90223032,94.99897537,5.567805185,4.236626815,pomegranate
20,7,45,18.90592319,89.24126808,6.077886012,4.428153311,pomegranate
11,10,45,22.63045168,88.45577158,6.397995609,4.292746445,pomegranate
40,18,43,19.38603815,86.79058496,5.767372539,4.327287339,pomegranate
3,26,39,24.38318965,91.19431555,7.079973241,4.07878785,pomegranate
9,16,36,23.77989026,92.93386903,5.893332378,4.211721378,pomegranate
30,20,38,22.59890174,93.16343942,7.058222596,4.334381492,pomegranate
40,9,41,24.37766782,85.4017118,5.78270695,4.178281024,pomegranate
40,30,35,20.89273273,91.07776977,6.269663963,4.111838909,pomegranate
32,25,35,18.09903225,85.70786282,5.892913826,4.212799118,pomegranate
33,23,45,20.00218987,85.83618191,7.116538883,4.422718346,pomegranate
4,14,41,19.85139326,89.80732335,6.430163481,4.047977787,pomegranate
13,17,45,21.25433607,92.65058936,7.159520979,4.184191626,pomegranate
39,24,39,23.65374106,93.32657504,6.431265737,4.323134559,pomegranate
8,28,37,23.88404783,86.20613842,6.082571701,4.264259012,pomegranate
91,94,46,29.36792366,76.24900101,6.149934034,3.654661776,banana
105,95,50,27.33368994,83.67675197,5.849076099,3.978325949,banana
108,92,53,27.40053601,82.96221306,6.276800323,4.131409449,banana
86,76,54,29.3159075,80.11585705,5.926824754,3.547629184,banana
80,77,49,26.05433004,79.39654531,5.519088423,4.457863673,banana
93,94,53,25.86632408,84.42379269,6.079178788,4.509281508,banana
90,92,55,27.00932084,80.18546798,6.13465588,3.831705396,banana
108,89,53,29.55054817,78.06762846,5.808497604,3.91121348,banana
108,88,55,26.28845991,83.390039,5.891458107,4.483188181,banana
105,77,52,29.16226551,76.16151562,5.816622479,3.937305823,banana
118,88,52,28.65003945,82.68752542,5.843163161,3.887828491,banana
101,87,54,29.07311132,76.50045221,6.376756633,3.943671807,banana
95,75,50,28.08166093,75.26429821,5.623615687,4.65654289,banana
106,85,53,27.1994597,78.8086068,5.91505509,3.926153872,banana
86,95,49,28.05484146,78.04602887,6.458714879,4.267547949,banana
83,79,55,25.14748006,83.34688193,5.565028635,3.884519459,banana
85,95,47,25.94019018,78.3422098,6.211833161,4.718424016,banana
109,79,45,27.66752761,79.68542782,6.490074429,4.278135433,banana
100,76,45,25.56703012,75.94067692,5.590236025,4.046723295,banana
117,86,48,28.6956201,82.54195839,6.225225239,4.573294642,banana
114,94,53,26.33544853,76.8532006,6.190757459,4.672670327,banana
110,78,50,25.93730186,78.89864446,5.915568968,3.866829735,banana
94,70,48,25.13686519,84.88394407,6.195152442,3.600961611,banana
80,71,47,27.50527651,80.79783998,6.156373499,4.136917291,banana
114,79,51,26.21009246,82.34429458,6.313197204,4.412204854,banana
88,78,45,29.10403455,79.19588629,6.324270089,3.625132189,banana
112,73,48,29.2440638,77.32017166,5.707488987,3.569577901,banana
117,76,47,25.56202173,77.38229006,6.119216009,3.665451647,banana
111,87,48,26.3985515,81.36028902,5.571401169,3.864862993,banana
89,83,47,28.09577643,77.79586769,5.63127166,4.312632339,banana
93,91,47,27.84767901,83.31110751,6.101241579,4.617633512,banana
92,81,52,27.39341554,81.4654833,6.438137279,3.713032306,banana
105,74,45,25.14517635,81.38204104,6.098369122,4.69362811,banana
102,71,48,28.65456263,79.28693687,5.695267822,4.03399124,banana
94,91,51,29.16093424,76.67484233,5.618094446,4.314013543,banana
116,71,47,27.57278064,82.0638878,6.435785799,3.596171853,banana
117,79,49,25.40909896,82.36208097,6.176644228,4.448011039,banana
119,72,55,25.99069521,83.33983116,6.220643671,4.412508472,banana
99,73,53,26.29039046,81.06003778,5.871702211,4.672166795,banana
91,84,52,29.14827211,78.71024836,6.390741836,4.627432323,banana
80,90,47,26.59743595,79.35898915,6.21084479,4.228128807,banana
101,70,48,25.36059237,75.03193255,6.012696655,4.588706516,banana
108,89,53,29.12036889,80.18080728,5.908770059,4.425126201,banana
100,80,52,27.53911354,77.25629897,6.049801781,4.343551665,banana
109,91,53,29.66727337,83.51014178,6.010095853,4.34059489,banana
82,78,46,25.05802193,84.97323747,5.738678895,4.348066154,banana
106,70,55,25.86824781,78.52399914,5.74055541,4.578817146,banana
90,86,52,25.85036988,81.95580471,5.793260262,4.688410122,banana
83,95,50,26.51682337,77.79913575,5.50947065,4.28562011,banana
119,90,48,28.66725136,79.59242542,5.986442306,4.655840319,banana
107,72,45,28.14938935,81.54448882,5.790768046,3.59862536,banana
116,81,55,26.42313317,83.6995044,5.915546415,3.745008686,banana
101,75,50,26.59386409,81.40740301,6.242528278,4.330021854,banana
93,81,50,27.71822477,76.57853189,6.036079266,4.024015102,banana
95,75,45,28.98333432,82.95958244,5.829898502,4.292226929,banana
107,71,55,29.42017919,83.96754496,6.088064451,4.615318071,banana
83,94,47,27.39872329,81.10523402,6.469370954,4.414784976,banana
102,73,54,26.4020227,84.41007614,5.720726906,4.370717555,banana
86,79,45,27.81251452,82.69285419,5.80766417,3.90589036,banana
117,86,53,25.19640218,83.55829874,5.703381728,4.561362524,banana
111,79,53,28.31193338,75.77363772,6.165001278,4.712431693,banana
95,74,50,25.90113128,80.47152737,6.002481605,4.334772835,banana
91,75,55,27.48612983,76.11239849,6.212369363,4.302239571,banana
93,83,46,29.38254012,83.50423735,5.765308943,4.301128531,banana
92,85,51,29.22118628,81.08183635,5.740764682,4.28589163,banana
104,80,54,27.09062164,81.33506906,5.879119455,4.335949535,banana
103,72,51,26.12643374,81.81365007,6.099478745,4.113436449,banana
92,75,45,29.01207743,77.95192527,5.674403359,3.560431277,banana
93,85,49,27.96799119,79.28625709,5.694243847,4.703801406,banana
120,87,52,28.0764455,76.05522115,5.905494703,4.684738476,banana
108,72,46,25.16278237,84.97849241,6.110844721,3.580533314,banana
105,88,54,25.78749808,84.51194224,6.020445317,4.496084469,banana
98,79,50,25.34119774,84.47321314,6.435917308,3.585233604,banana
111,88,55,29.44795403,78.34971537,5.505393833,3.79726086,banana
97,74,45,26.47522633,78.51833782,5.677719902,4.453390138,banana
95,82,48,27.39489579,83.31172003,5.719014989,3.652808511,banana
89,91,55,25.08347445,80.261731,6.275572298,3.713764353,banana
89,85,55,26.6719835,76.48541655,6.275384607,3.611558492,banana
118,88,51,25.44926208,79.49221962,6.201911642,3.963067602,banana
101,92,45,28.22776705,80.6430384,5.758054257,3.858426384,banana
99,92,47,28.1279509,77.48247073,6.323933647,4.07498187,banana
82,77,46,28.9470467,82.1888998,5.901100841,3.772841121,banana
90,86,55,27.96236771,84.15403614,5.644486582,3.840939636,banana
95,88,52,28.00316034,78.90085998,6.235461772,3.727630046,banana
104,73,46,29.1400919,80.1190228,6.28236237,3.561079869,banana
102,73,52,27.9122104,83.36307683,6.356090905,3.552839185,banana
100,74,52,25.43480512,81.53977797,5.837258235,3.798346611,banana
94,89,48,28.55980972,84.51602322,5.653437902,4.373397752,banana
99,70,46,26.59580783,82.99556744,5.727469947,3.957178508,banana
112,87,48,27.19711623,77.3970629,6.200111068,3.91612223,banana
117,82,45,25.29391516,79.29122198,5.614471478,4.150473429,banana
96,86,51,29.90888522,76.98740841,6.257369799,3.622033351,banana
113,85,45,27.94972463,76.63713353,6.037430836,4.294967051,banana
105,93,46,25.01018457,78.76260938,5.760457558,4.266498083,banana
85,89,51,29.21144871,84.70189923,6.158164422,4.273627728,banana
108,94,47,27.35911627,84.54625006,6.387431383,3.575295456,banana
92,81,52,28.0106804,76.52808057,5.891413895,4.082837728,banana
110,71,54,28.67208915,82.20793613,5.725418961,3.715743109,banana
82,75,55,27.34585147,78.4873835,6.281069505,3.628159186,banana
117,81,53,29.50704598,78.20585613,5.507641778,3.863214893,banana
2,40,27,29.73770045,47.54885174,5.954626604,3.547081439,mango
39,24,31,33.55695561,53.72979826,4.757114897,3.88485337,mango
21,26,27,27.00315545,47.67525434,5.699586972,3.773668632,mango
25,22,25,33.56150184,45.53556603,5.977413803,3.767923588,mango
0,21,32,35.89855625,54.25964196,6.430139436,3.629811707,mango
20,19,35,34.17719782,50.62161586,6.113935087,3.858538578,mango
19,21,34,30.01592643,53.19212381,5.074272692,3.847576056,mango
18,17,31,31.74592134,45.16127859,5.667507706,3.691118735,mango
11,36,33,35.99009679,52.22780489,5.978634285,3.754777496,mango
30,28,30,31.86641378,52.19331595,5.064613314,3.876680568,mango
18,19,27,27.75518664,52.34605806,4.772385986,3.705202104,mango
23,23,27,34.72413192,51.4271781,5.161148592,3.83120397,mango
37,30,34,27.53907547,53.63549533,6.797779227,3.911578026,mango
11,27,30,27.69637763,48.5622488,6.39474303,3.537656101,mango
12,19,31,27.25373364,52.66319725,5.566704378,3.617052157,mango
3,28,33,30.33723921,48.88704844,5.755049971,3.717657686,mango
37,38,32,31.85744939,45.53106268,5.417340525,3.604663709,mango
26,37,30,35.39986338,49.45962621,6.166173834,3.835060634,mango
14,18,30,29.80747243,52.13797867,5.191265116,3.769529962,mango
40,16,35,34.16438906,54.16482251,4.954739564,3.871398081,mango
4,20,25,28.93270187,47.94053996,5.664587011,3.936355283,mango
36,25,33,27.98392787,53.33018851,5.548584852,3.921836881,mango
30,17,31,31.20478173,54.49960506,6.804437106,3.725572702,mango
28,37,28,32.13409675,50.52559148,6.097869767,3.883202238,mango
38,15,30,28.91862016,48.13974548,5.075504537,3.819421891,mango
12,37,30,31.09779147,47.41196659,4.546466109,3.554576515,mango
38,19,31,34.73823882,49.08864345,5.855119268,3.568906371,mango
8,33,29,29.98080499,49.48613279,6.442393461,3.615067546,mango
15,27,28,33.80398664,46.12866113,4.507523551,3.575806788,mango
34,16,25,30.07202564,50.96040505,6.10729559,3.625830617,mango
11,36,31,27.92063282,51.77965917,6.47544932,3.947187689,mango
33,29,34,31.40948821,49.21729127,6.832979509,3.66131473,mango
12,31,26,35.7877738,51.94190321,5.395275719,3.945514232,mango
12,34,28,33.36140093,45.02236377,6.13526938,3.890392341,mango
5,16,31,35.96054636,48.69677802,4.555688532,3.858521354,mango
1,30,29,28.33333307,51.39586505,6.434197756,3.6091503,mango
16,35,31,32.27652024,50.19368841,5.316875978,3.779325617,mango
35,18,26,31.99490489,50.84881347,5.279388967,3.834150196,mango
4,40,26,27.58258929,48.56916221,6.720041791,3.773408035,mango
9,29,34,29.38471637,45.88744691,5.72742254,3.96899472,mango
2,38,33,32.38697531,53.2328243,4.691396195,3.551824101,mango
26,32,32,30.91471455,49.92963856,6.810186079,3.5488377,mango
34,38,31,35.37775595,45.58110023,6.454045329,3.835270237,mango
5,32,33,32.32362177,52.5896771,5.842763773,3.67587355,mango
31,29,26,28.22373428,47.40519056,5.024124684,3.849146583,mango
34,34,35,27.27433181,47.16808054,6.422710539,3.750314646,mango
36,19,32,27.10710832,50.70880979,4.94295037,3.63670822,mango
7,17,26,34.89226666,48.75613373,6.414526606,3.607509664,mango
38,15,27,33.7462686,48.50387598,6.777788126,3.63245638,mango
5,19,25,27.3511056,54.43945147,6.441328044,3.790469507,mango
37,36,26,32.89300162,52.61323969,4.650536197,3.720142272,mango
21,31,32,35.38598705,51.42664176,5.254532213,3.554977909,mango
37,36,27,27.5529736,47.90859131,5.910634533,3.559186104,mango
23,23,30,32.82141065,47.45553843,4.755273631,3.578414609,mango
36,26,26,30.17294105,51.0845903,6.814630246,3.749387515,mango
24,33,35,29.26382931,54.82257868,5.342866119,3.966874906,mango
26,18,30,32.06097197,51.08494181,6.336234624,3.803077361,mango
22,17,26,28.69818144,47.71875722,4.754435025,3.92293126,mango
11,34,32,29.14305008,49.40983294,6.831706773,3.840612416,mango
29,35,28,28.3471611,53.53903102,6.967417766,3.559157656,mango
22,28,26,27.67256197,45.41692012,4.947683034,3.655508467,mango
23,24,32,28.1218093,46.16888595,5.630619901,3.673325767,mango
1,35,34,30.79375683,46.69536813,6.27339822,3.630440376,mango
2,24,34,28.89409382,54.80750249,6.472774648,3.730835817,mango
39,37,25,33.33024826,45.61143594,6.953246506,3.869520871,mango
15,36,27,27.78912455,53.96886679,5.643710216,3.583131101,mango
3,18,31,31.65333432,48.20662669,6.392313973,3.586514008,mango
8,38,32,29.75150773,46.73723302,4.981816523,3.598660748,mango
33,31,34,31.32995611,50.22287593,5.421265283,3.534730775,mango
14,29,32,35.63627319,48.97047762,6.942520105,3.839351197,mango
18,20,26,31.66524687,51.98594645,5.435840509,3.542529257,mango
9,21,32,32.26935342,53.56092806,5.870116071,3.777179274,mango
20,30,27,27.81005614,51.59445462,4.74910393,3.775550622,mango
9,38,25,34.58561471,50.34035336,5.497946899,3.949057949,mango
26,24,34,31.27180992,52.23810152,6.811291098,3.533231896,mango
31,36,29,33.93679864,52.72170281,6.460542749,3.837054795,mango
14,18,35,31.09154239,47.02058367,4.791146778,3.601048944,mango
40,16,35,31.89356292,49.02450149,6.4841522,3.527311607,mango
28,27,34,32.45465292,50.69693751,6.526654345,3.742075435,mango
0,17,30,35.47478322,47.97230503,6.279133738,3.850028533,mango
1,29,29,27.32961444,49.30347234,6.052026047,3.682361165,mango
2,36,31,30.90225239,49.95955487,5.73171945,3.613197873,mango
12,27,26,29.09382275,45.5661059,5.32307197,3.788787419,mango
7,28,35,30.02086169,46.78393776,4.66910839,3.804614578,mango
0,36,26,34.13072188,51.25786185,5.101206389,3.7948063,mango
26,35,31,33.44619894,53.05980465,5.339556562,3.860271415,mango
27,21,30,35.3915464,52.48823147,5.061081874,3.591685454,mango
22,38,31,31.53356352,53.06009323,5.821106036,3.880718522,mango
22,18,31,30.7645515,47.93791463,5.956027059,3.558465933,mango
28,23,28,30.01821337,50.0983181,5.676032581,3.782970505,mango
7,31,27,31.32863689,47.59319575,6.524114355,3.727301078,mango
29,34,26,33.88004781,54.39416048,6.273953676,3.515412433,mango
8,37,33,28.07802689,54.9640534,6.128167757,3.836761267,mango
39,16,27,35.53845018,52.94641947,4.934964765,3.604157648,mango
40,24,25,28.70595247,50.44030129,5.445008416,3.775379701,mango
19,38,26,31.48451729,48.77926304,4.525722333,3.668197625,mango
21,21,30,27.69819273,51.41593238,5.403908328,3.96740435,mango
22,18,33,30.41235793,52.48100602,6.621623545,3.697785779,mango
31,20,30,32.17752026,54.01352682,6.207495815,3.617624437,mango
18,26,31,32.6112614,47.74916499,5.418475257,3.586689275,mango
24,130,195,29.99677232,81.54156612,6.112305667,2.642730115,grapes
13,144,204,30.7280404,82.42614055,6.092241627,2.692179319,grapes
22,123,205,32.44577836,83.88504863,5.896343436,2.706272649,grapes
